"","obj_id","species","speciesMatched","uuid","ifungorum_number","acid_phosphatase","acidPhosphatase_count","alpha_glucosidase","alphaGlucosidase15_count","alphaGlucosidase31_count","alphaMannanase76_count","aminoAcidPermease_count","ammoniumTransporter_count","amylase88_count","ascoma_development","ascoma_type","ascus_dehiscence","auxinResponsivePromoter_count","beta_glucosidase","beta_glucuronidase","beta_xylosidase","betaGlucanSynthase_count","betaGlucosidase1_count","betaXylosidase43_count","blueChannel_mean","blueChannel_sd","cellobiohydrolase","cellobiohydrolase6_count","cellobiohydrolase7_count","chitinase_count","chitosanase8_count","Cohens_d_Cellulose","Cohens_d_Glucose","Cohens_d_Lignin","Cohens_d_Tannin","Cohens_d_Xylan","coldShockProtein_count","colour_mean","confidence_fg","crystalineCellulaseAA9_count","culture_media","culture_notes","dsDNA","elevation","em_expl","em_text","endoglucanase12_count","endoglucanase9_count","extension_rate","fruiting_body_size","fungalLigninPeroxidase_count","Genus","glucosidase81_count","glycopeptidase85_count","glycoproteinSynthesis92_count","greenChannel_mean","greenChannel_sd","growth_form_fg","guild_fg","heatShockProtein_count","higher_clade","invertase32_count","latitude","leucine_aminopeptidase","longitude","map","mat","melanin_content","melanin_count","n_acetyl_glucosaminidase","nitrateTransporter_count","notes_fg","peroxidase","phenol_oxidase","phosphateTransporter_count","redChannel_mean","redChannel_sd","RNAHelicase_count","RNApolymerase_count","source_funguild_fg","spore_length","spore_size","spore_width","sporocarp_chitin","sporocarp_N","sporocarp_protein","sporocarp_resp","sterol_type","studyName","substrate","taxonomic_level_fg","tissue_c","tissue_cn","tissue_cp","tissue_n","tissue_np","tissue_p","total_genes","trait_fg","trehalase_count","trophic_mode_fg"
"30","Maynard_etal_2017_30","Phlebiopsis_flavidoalba","Phlebiopsis flavidoalba","6571da52-49fa-4059-ab13-f3874fcbf492",132986,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.67,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,"Phlebiopsis",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,18.181083,0.67,-76.725883,NA,NA,NA,NA,19.33,NA,NA,0,7.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Maynard_etal_2017_31","Phellinus_gilvus","Phellinus gilvus","1cb198f2-36b9-11d5-9548-00d0592d548c",120542,22.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.67,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04,NA,NA,"Phellinus",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,42.694296,2,-86.195827,NA,NA,NA,NA,22,NA,NA,1.66,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Maynard_etal_2017_32","Phellinus_hartigii","Phellinus hartigii","c3b29404-965a-4f37-a963-1e523775addb",282813,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67,NA,NA,NA,NA,NA,NA,NA,12.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,NA,NA,"Phellinus",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,44.931524,6,-87.175702,NA,NA,NA,NA,34.67,NA,NA,9.28,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Maynard_etal_2017_33","Porodisculus_pendulus","Porodisculus pendulus","1cb1b770-36b9-11d5-9548-00d0592d548c",431969,113.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.33,NA,NA,NA,NA,NA,NA,NA,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06,NA,NA,"Porodisculus",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,43.55015,0,-89.756867,NA,NA,NA,NA,116.67,NA,NA,0,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Maynard_etal_2017_34","Phellinus_robiniae","Phellinus robiniae","737d7e0f-216e-4d9f-a1e4-7dbe3bd8b70a",319789,97.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,8.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,"Phellinus",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,43.013434,0,-89.737043,NA,NA,NA,NA,52.67,NA,NA,4.85,2.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Maynard_etal_2017_35","Phellinus_robiniae","Phellinus robiniae","737d7e0f-216e-4d9f-a1e4-7dbe3bd8b70a",319789,62.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33,NA,NA,NA,NA,NA,NA,NA,5.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,NA,NA,"Phellinus",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,34.372912,0,-110.624542,NA,NA,NA,NA,15.33,NA,NA,36.83,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Maynard_etal_2017_36","Phlebia_rufa","Phlebia rufa","1cb19939-36b9-11d5-9548-00d0592d548c",336335,19.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,NA,NA,"Phlebia",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,35.518255,0,-83.325863,NA,NA,NA,NA,9.33,NA,NA,0.45,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Maynard_etal_2017_37","Phlebia_rufa","Phlebia rufa","1cb19939-36b9-11d5-9548-00d0592d548c",336335,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.67,NA,NA,NA,NA,NA,NA,NA,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.51,NA,NA,"Phlebia",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,19.069338,0,-70.795913,NA,NA,NA,NA,12.67,NA,NA,0,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Maynard_etal_2017_38","Pycnoporus_sanguineus","Pycnoporus sanguineus","5aa733a5-bf25-11d5-bebb-00508bca8de8",121361,9.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.67,NA,NA,NA,NA,NA,NA,NA,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,NA,NA,"Pycnoporus",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,18.105392,0,-67.914763,NA,NA,NA,NA,8,NA,NA,1.23,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Maynard_etal_2017_39","Resinicium_saccharicola","Resinicium saccharicola","e8b6a7b4-8023-445b-bbf2-daf404ea4228",467617,26.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.67,NA,NA,NA,NA,NA,NA,NA,12.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.13,NA,NA,"Resinicium",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,18.294558,2.67,-65.808334,NA,NA,NA,NA,70.67,NA,NA,0.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Maynard_etal_2017_40","Schizophyllum_commune","Schizophyllum commune","1cb1a305-36b9-11d5-9548-00d0592d548c",208403,95.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.33,NA,NA,NA,NA,NA,NA,NA,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41,NA,NA,"Schizophyllum",NA,NA,NA,NA,NA,"Agaricoid","Animal Pathogen-Endophyte-Wood Saprotroph",NA,"Basidiomycota",NA,43.227069,0,-89.723847,NA,NA,NA,NA,192,NA,"Opportunistic human pathogen; host - Lamiaceae, Myrtaceae",0,0,NA,NA,NA,NA,NA,"Costa IPMW, et al. 2012. Mycotaxon 119:26; Ujor VC, et al. 2012. Fungal Biology 116:332-341; http://www.cdc.gov",NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Pathotroph-Saprotroph"
"41","Maynard_etal_2017_41","Schizophyllum_commune","Schizophyllum commune","1cb1a305-36b9-11d5-9548-00d0592d548c",208403,112.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.33,NA,NA,NA,NA,NA,NA,NA,9.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57,NA,NA,"Schizophyllum",NA,NA,NA,NA,NA,"Agaricoid","Animal Pathogen-Endophyte-Wood Saprotroph",NA,"Basidiomycota",NA,18.25992,0.67,-65.969653,NA,NA,NA,NA,30,NA,"Opportunistic human pathogen; host - Lamiaceae, Myrtaceae",0,0,NA,NA,NA,NA,NA,"Costa IPMW, et al. 2012. Mycotaxon 119:26; Ujor VC, et al. 2012. Fungal Biology 116:332-341; http://www.cdc.gov",NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Pathotroph-Saprotroph"
"42","Maynard_etal_2017_42","Tyromyces_chioneus","Tyromyces chioneus","6998708b-bd57-11d5-bebb-00508bca8de8",414503,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.33,NA,NA,NA,NA,NA,NA,NA,16.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88,NA,NA,"Tyromyces",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,46.624065,0,-88.47299,NA,NA,NA,NA,318,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Maynard_etal_2017_43","Veluticeps_abietina","Veluticeps abietina","a982b789-396c-4bdb-a6fa-2d5a4eee19a7",127331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Veluticeps",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,57.900256,NA,-135.772247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Maynard_etal_2017_44","Xylobolus_subpileatus","Xylobolus subpileatus","0a2066b9-1066-4ae5-8ed4-4ace135945a0",307892,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.67,NA,NA,NA,NA,NA,NA,NA,10.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,"Xylobolus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.679683,0,-89.760665,NA,NA,NA,NA,338.67,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Zhang_and_Elser_249","Abortiporus_biennis","Abortiporus biennis","1cb17c1b-36b9-11d5-9548-00d0592d548c",283905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,"Abortiporus",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,39.003,NA,-4.491,462,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,NA,275.89,NA,NA,0.41,NA,NA,NA,NA
"46","Zhang_and_Elser_251","Agaricus_abruptibulbus","Agaricus abruptibulbus","c7e2b26a-1e97-4efa-9b50-2531b3991b0d",178389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,NA,NA,NA,NA,NA,NA,NA,"Agaricus",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,14.842,NA,74.425,3295,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,NA,1262.96,NA,NA,0.09,NA,NA,NA,NA
"47","Zhang_and_Elser_257","Agaricus_augustus","Agaricus augustus","1cb17cbd-36b9-11d5-9548-00d0592d548c",205947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,NA,NA,NA,NA,NA,"Agaricus",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,47.5,NA,-121.76,1688,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","Soil",NA,44,7.98,55.72,6.43,6.98,2.04,NA,NA,NA,NA
"48","Zhang_and_Elser_285","Agaricus_placomyces","Agaricus placomyces","1cb17cc9-36b9-11d5-9548-00d0592d548c",250161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,"Agaricus",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,33.16,NA,131.54,1787,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,3.98,81.19,12.9,20.4,1.4,NA,NA,NA,NA
"49","Zhang_and_Elser_295","Agaricus_silvaticus","Agaricus silvaticus","1cb17cce-36b9-11d5-9548-00d0592d548c",490442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,"Agaricus",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,59.867,NA,17.217,577,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,40,5.62,NA,8.3,NA,NA,NA,NA,NA,NA
"50","Zhang_and_Elser_300","Albatrellus_ovinus","Albatrellus ovinus","1cb17ce1-36b9-11d5-9548-00d0592d548c",292351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,"Albatrellus",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,59.867,NA,17.217,577,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44.5,16.22,NA,3.2,NA,NA,NA,NA,NA,NA
"51","Zhang_and_Elser_301","Albatrellus_spp.","Albatrellus spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,"Albatrellus",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,47.833,NA,-123.883,2765,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,6.84,216.51,7.5,31.63,0.53,NA,NA,NA,NA
"52","Zhang_and_Elser_302","Amanita_calyptera","Amanita calyptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1410,NA,NA,NA,NA,NA,NA,NA,"Amanita",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,33.375,NA,-116.621,591,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,11.41,NA,4.5,NA,NA,NA,NA,NA,NA
"53","Zhang_and_Elser_303","Amanita_ceciliae","Amanita ceciliae","b89c8d81-30ce-483f-a4d3-1aa7022d1b60",107714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,"Amanita",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,33.16,NA,131.54,1787,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,14.67,568.33,3.5,38.75,0.2,NA,NA,NA,NA
"54","Zhang_and_Elser_305","Amanita_fulva","Amanita fulva","1cb17d3e-36b9-11d5-9548-00d0592d548c",212682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,"Amanita",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,59.867,NA,17.217,577,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44.1,12.55,NA,4.1,NA,NA,NA,NA,NA,NA
"55","Zhang_and_Elser_306","Amanita_magniverrucata","Amanita magniverrucata","22c33c7a-dade-4752-a223-477307ffe7ab",109591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1410,NA,NA,NA,NA,NA,NA,NA,"Amanita",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,33.375,NA,-116.621,591,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,9.01,NA,5.7,NA,NA,NA,NA,NA,NA
"56","Zhang_and_Elser_307","Amanita_muscaria","Amanita muscaria","1cb17d41-36b9-11d5-9548-00d0592d548c",161267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,NA,NA,NA,1025,NA,NA,NA,NA,NA,NA,NA,"Amanita",NA,NA,NA,NA,NA,"Agaricoid","Ectomycorrhizal",NA,"Basidiomycota",NA,48.875,NA,14.272,1011,5.3,NA,NA,NA,NA,"Muscimol, Ibotenic acid producer; common name - fly agaric",NA,NA,NA,NA,NA,NA,NA,"http://en.wikipedia.org/wiki/List_of_deadly_fungi",NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",20,44,NA,192.66,NA,NA,0.59,NA,"Poisonous",NA,"Symbiotroph"
"57","Zhang_and_Elser_310","Amanita_muscaria","Amanita muscaria","1cb17d41-36b9-11d5-9548-00d0592d548c",161267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,"Amanita",NA,NA,NA,NA,NA,"Agaricoid","Ectomycorrhizal",NA,"Basidiomycota",NA,33.21,NA,131.77,1800,15.6,NA,NA,NA,NA,"Muscimol, Ibotenic acid producer; common name - fly agaric",NA,NA,NA,NA,NA,NA,NA,"http://en.wikipedia.org/wiki/List_of_deadly_fungi",NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",20,44,9.51,189.44,5.4,19.93,0.6,NA,"Poisonous",NA,"Symbiotroph"
"58","Zhang_and_Elser_311","Amanita_muscaria","Amanita muscaria","1cb17d41-36b9-11d5-9548-00d0592d548c",161267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,NA,NA,NA,175,NA,NA,NA,NA,NA,NA,NA,"Amanita",NA,NA,NA,NA,NA,"Agaricoid","Ectomycorrhizal",NA,"Basidiomycota",NA,64.233,NA,19.767,583,1.5,NA,NA,NA,NA,"Muscimol, Ibotenic acid producer; common name - fly agaric",NA,NA,NA,NA,NA,NA,NA,"http://en.wikipedia.org/wiki/List_of_deadly_fungi",NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",20,44.7,13.37,NA,3.9,NA,NA,NA,"Poisonous",NA,"Symbiotroph"
"59","Zhang_and_Elser_312","Amanita_muscaria","Amanita muscaria","1cb17d41-36b9-11d5-9548-00d0592d548c",161267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,"Amanita",NA,NA,NA,NA,NA,"Agaricoid","Ectomycorrhizal",NA,"Basidiomycota",NA,59.867,NA,17.217,577,5.5,NA,NA,NA,NA,"Muscimol, Ibotenic acid producer; common name - fly agaric",NA,NA,NA,NA,NA,NA,NA,"http://en.wikipedia.org/wiki/List_of_deadly_fungi",NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",20,45.6,12.09,NA,4.4,NA,NA,NA,"Poisonous",NA,"Symbiotroph"
"60","Zhang_and_Elser_314","Amanita_pantherina","Amanita pantherina","1cb17d45-36b9-11d5-9548-00d0592d548c",156565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,"Amanita",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,33.16,NA,131.73,1937,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,10.27,568.33,5,55.36,0.2,NA,NA,NA,NA
"61","Zhang_and_Elser_319","Amanita_porphyria","Amanita porphyria","1cb17d49-36b9-11d5-9548-00d0592d548c",171128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,"Amanita",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,59.867,NA,17.217,577,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,45.6,13.3,NA,4,NA,NA,NA,NA,NA,NA
"62","Zhang_and_Elser_320","Amanita_rubescens","Amanita rubescens","1cb17d4b-36b9-11d5-9548-00d0592d548c",172799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1410,NA,NA,NA,NA,NA,NA,NA,"Amanita",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,33.375,NA,-116.621,591,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,13.87,NA,3.7,NA,NA,NA,NA,NA,NA
